deviceid,_c1
oe0cd9feca16aab803e06fff62dca9841cb6ebd6d,5469955f60b2913fb93ec4c4
oe0cf15f42225c8b945bf904ffbc182c3f94fd13a,5469955f60b2913fb93ec4c4
oe0cfd78e238c238e37f83518d398dcedc027a809,5469c13760b24450cc224f64
oe0d9fc5178f6cbf0333cdf044c3913e9a5fef521,5469c13760b24450cc224f64
oe0da117bcb3ef138a7a97f7fdd738a03f8cb1e1a,5475721160b26f6ceaf8fb6f
oe0de3d543b5fc2612155c154d1d83ee73daf9093,5469955f60b2913fb93ec4c4
oe0e2f529982e0cc16e2c6068752ad2638e75b3da,5469955f60b2913fb93ec4c4
oe0e54a0b10339710411763cd2f7dc950b94c6445,5469c13760b24450cc224f64
oe0e66cff65c66eb69f59ea54b126134340d0203b,5475721160b26f6ceaf8fb6f
oe0e7ed1c6a7013eac953c9891c66571711ed7091,5469955f60b2913fb93ec4c4
oe0e86ca101204ace822c0483e586abd11e521aa3,5469955f60b2913fb93ec4c4
oe0eeaaff71c1abb85cb4d1e6ddae778c5c6e090d,5475721160b26f6ceaf8fb6f
oe0f3a95a66d6c5c5bb219493065e3e7775f12e2e,5475721160b26f6ceaf8fb6f
oe0f95e085a0dda101b8ce6efcaf5b25a2dc8bfee,5475721160b26f6ceaf8fb6f
oe0f9f62515d2d90453d618af805df1096c9cf590,5469c13760b24450cc224f64
oe102ba60aa42242c74b10ac5abe10918069e4f47,5469955f60b2913fb93ec4c4
oe103c3d2a09890ca8c4d0d9d63cfbef24510f842,5469955f60b2913fb93ec4c4
oe105bbcc70394bba3dd4c863b397e14a6b50c6e4,5469955f60b2913fb93ec4c4
oe109a9c55f0427a639c48f75982b14b544836c55,5475721160b26f6ceaf8fb6f
oe10b1cf3f45de1162b4e5cfe1f6a82893f5c96ea,5469c13760b24450cc224f64
oe10b48d0378ec94e651e3f867fc1a184eb031479,5475721160b26f6ceaf8fb6f
oe113ac7a8b4b7117a800e83b02a344faa9f09a69,5475721160b26f6ceaf8fb6f
oe118aab5e63b459f8bdced85d960e7ba19383c54,5469955f60b2913fb93ec4c4
oe1203bff32a201562dbd98afc1f77d052181ed79,5475721160b26f6ceaf8fb6f
oe12270dec68cb6d034c29dd9b906f903ae18f8f7,5469955f60b2913fb93ec4c4
oe1255cc89e2e708cd5dd4d2ad0aecfa5e787092a,5469c13760b24450cc224f64
oe12709b16d4a27f89c0f1cdab45da4cea3dcbb02,5469c13760b24450cc224f64
oe1328572101918c6e964ab8811709423de617fb8,5469c13760b24450cc224f64
oe13b99a7c790fee8b7d7900dbf5c2c3964128cd4,5469955f60b2913fb93ec4c4
oe13fe9337b6c59ba90173f73ddda98fc230d4b11,5469955f60b2913fb93ec4c4
oe142d963d55311df61d8c6193bafe381701e0723,5406b3f160b20f5c5abb511c
oe14740f65c16802417d91a11ffc33aec7f2f871d,5469c13760b24450cc224f64
oe14fbe1cdcad4d546a94ebbb99a8e4a43e623d6f,5469955f60b2913fb93ec4c4
oe152c7b06ceb99f737e405b8af1b2528d9d35c11,"5469c13760b24450cc224f64,5469955f60b2913fb93ec4c4"
oe158d5aa3a6b773ea02c16f2678180a5d97112ea,5469959a60b2913fb93ef156
oe159a74c7c4366a9b82df4aaade1faae3673a6fc,5469c13760b24450cc224f64
oe159fd6d631efadf315f9b0bc5aab8a385c228a4,5475721160b26f6ceaf8fb6f
oe161a9a841049fa949caecb8ea16380d72325752,5469955f60b2913fb93ec4c4
oe168f8d3cdb58588ebbc6aa0f0d41b6f4c70f429,5469955f60b2913fb93ec4c4
oe17609b6c4df8c94d079b6bcbb07f172f01f2f1a,5475721160b26f6ceaf8fb6f
oe177d304cb9ecc1d9c3469d314141660fcaa06c8,5469955f60b2913fb93ec4c4
oe179493679d40c170aaa8c6e715c8a0cf2b0e2e7,5469955f60b2913fb93ec4c4
oe17cf440b96665bd79f669bb7d320cb9bc56ccc6,5469955f60b2913fb93ec4c4
oe1802366d17ad3f3aeaac2603bbf7a815deb7ed7,5469955f60b2913fb93ec4c4
oe180f7af5acd22b1965aea6f485889347351efa1,5475721160b26f6ceaf8fb6f
oe1818ffc25a564690fec052c9fdd70307af5b72d,5475721160b26f6ceaf8fb6f
oe182aba2447b1801613744458bcadc15bff79110,5469c13760b24450cc224f64
oe1842ad5e22f2e1d50f550c54cb27be228e87dcd,5469955f60b2913fb93ec4c4
oe185d708aed3c5883ef321c1bac668b2f7c88be4,5469955f60b2913fb93ec4c4
oe1864a620eeb26a664ab1743597b32277d8a8d04,5469955f60b2913fb93ec4c4
oe186f9f17d78fb02e1a7fa9a50759faadc185095,5475721160b26f6ceaf8fb6f
oe18701f324e4f79c1d1e1776872141126cb23427,5469955f60b2913fb93ec4c4
oe18bad377e7573cd574617ed204a17f375bd7c40,5469c13760b24450cc224f64
oe18d61d959ca6ec3a42e1dc29639b62ab37aff2d,5469959a60b2913fb93ef156
oe18f4974fd55bedc25d1ab1113c3c8ea3a5f2250,5469955f60b2913fb93ec4c4
oe191bc3dead53403ba6f351f15404102302919de,5475721160b26f6ceaf8fb6f
oe199782220c200c141de33c4ef5b80b76038925e,5469955f60b2913fb93ec4c4
oe1a3ac4b97114954aff6b083fa17f9437dd44e19,5475721160b26f6ceaf8fb6f
oe1a42b3674bf6a02e6314b211aa3fb2dfc088fee,"5469c13760b24450cc224f64,5469955f60b2913fb93ec4c4"
oe1a622f1716b0c2407f0c3c03132061d8e370759,5469955f60b2913fb93ec4c4
oe1ab27ffe46c0bea524eb6c6ab4eb980138de3c6,5469955f60b2913fb93ec4c4
oe1abca33942d5bcddc262178993115717052f343,5469955f60b2913fb93ec4c4
oe1b1f2a190e2bd91852739e22d63236c898c4531,5469955f60b2913fb93ec4c4
oe1b3dc9e1c967abb4a55efd1988361f7c26ad8f0,5475721160b26f6ceaf8fb6f
oe1b95dad786c98f076a59b26aa150be8722e3614,5469955f60b2913fb93ec4c4
oe1badce9665d9ff9b980cbad6d210ee1f7351358,5469955f60b2913fb93ec4c4
oe1bb04f003d2abf2fd683b14a083df7587a19eb9,5469955f60b2913fb93ec4c4
oe1be21591b66bbc9602582fcbdc6279ce07f4bf5,5469c13760b24450cc224f64
oe1c1dc8703908abceb1bbe5f8dfb8a2e6df297ba,5469955f60b2913fb93ec4c4
oe1c224c3d0df1b62adbd85f6f97f60079b4bca56,5475721160b26f6ceaf8fb6f
oe1c370956e4e9c267598cee1b84e491541a68a12,5469955f60b2913fb93ec4c4
oe1c3daca1e205874e6a3b5401b1e9ab2e02840f1,5469955f60b2913fb93ec4c4
oe1c4eaa5d82bf1d201651c4bbbf250982f948ea5,5469955f60b2913fb93ec4c4
oe1c7e8061ade57c55895522712398af05e471c2c,5475721160b26f6ceaf8fb6f
oe1cd6d437c9e868e49f9cf342723d1a8770e3649,5469955f60b2913fb93ec4c4
oe1cedd99aefd4befe7f3ac31530a412938cb33e1,5469c13760b24450cc224f64
oe1d00628bd55c7c61ac46921c2be44ffc3c95cf6,5475721160b26f6ceaf8fb6f
oe1d2e629ef26cf3557ba74a48f2ec955474b443f,5469955f60b2913fb93ec4c4
oe1d432e95620a73289c64f5279c3e70028e7d8d3,5469955f60b2913fb93ec4c4
oe1d679359e0b4309d74e9b1d8423d7e85883cd1c,5469959a60b2913fb93ef156
oe1def62ba0b4da3c01be9b9d2c19f0134ba264dd,5406b3f160b20f5c5abb511c
oe1dff9fa1742ce2f6d43d3999c24d0c43299feb2,5469955f60b2913fb93ec4c4
oe1e06492e45b37adc7ef376dc919f1b75270d6c3,5475721160b26f6ceaf8fb6f
oe1e2882c967fc0bfe1841e233a9b5be01615403b,5469955f60b2913fb93ec4c4
oe1e9b00d471df6a2ddaf7808e40d1e3f328039f3,5475721160b26f6ceaf8fb6f
oe1f5cb2515fb90d9739d3028b31727b71a6f443f,5469955f60b2913fb93ec4c4
oe1fa3af33998756be721afa69b35fc61b286d3f0,"5469c13760b24450cc224f64,5469955f60b2913fb93ec4c4"
oe1fc9a1ad717f4db9e74fde291af7e68faf7661b,5469c13760b24450cc224f64
oe1fd38c5884080b6d5bd62f60fc4d59c420346a3,5469955f60b2913fb93ec4c4
oe200f340baf286046d3a851b887cb946ba045719,5469955f60b2913fb93ec4c4
oe2029f9d78684aeb570028f88403087cbb4c7101,5469955f60b2913fb93ec4c4
oe213ac854a87b1f9e26902346d0088b18807197f,5469955f60b2913fb93ec4c4
oe21fa0fbe7c298d2d90f986492136e48ae6b134f,5469955f60b2913fb93ec4c4
oe2215ae2ba9b6ff6848ca4a2d0024b86fa358d52,"5475721160b26f6ceaf8fb6f,5469959a60b2913fb93ef156"
oe2242e6279c55d6bafe6cade3cbd5e50f5d9a0fe,5469955f60b2913fb93ec4c4
oe22aec74ffb6fc5ce2cdeea671ca18c0e65a1101,5469c13760b24450cc224f64
oe2310973b58e863b6e91911ad4e04cba94a5e578,5469955f60b2913fb93ec4c4
oe2391f50dded2bbc4fd6a5242fa51fca408b102a,5469955f60b2913fb93ec4c4
oe23b29668d0c8bd275d78037632a4ef6a6c8f700,5469c13760b24450cc224f64
oe23d7f7f2ece53a351fa81136ce8663c571f9583,5469c13760b24450cc224f64
oe23f05b34ad4739ccaac52c255e322b5eb67f1f3,5469955f60b2913fb93ec4c4
oe24441bbd612ceac7ac1ac5dae2f7328a7555910,5469955f60b2913fb93ec4c4
oe24a2f4a8d7dcded002ce54ad08938da5583f03e,5469955f60b2913fb93ec4c4
oe24e534ed0c3e56e74b627e384ec07d4b9b4fca2,5469c13760b24450cc224f64
oe25d0e4130f63d7a8ca45b4ddf792d6f0382e6ce,5469955f60b2913fb93ec4c4
oe2615b3572ccb0962b6cee607efa142909ff2a2d,5475721160b26f6ceaf8fb6f
oe2619f95475a4c5a6429cd3cfe0978e0d5131de0,5475721160b26f6ceaf8fb6f
oe26711fb278c5aba576771dca2814819fff8baf1,545b27fd60b2f5ebb9e2c047
oe26829601089ee16fa1b7b42b53400b967c25f33,5469955f60b2913fb93ec4c4
oe26b8c8a58e1e36bf3efd9dd712449c481f9b3be,5475721160b26f6ceaf8fb6f
oe273d87ca9840fc0dc5ac9883446d3da5e7a1430,5469955f60b2913fb93ec4c4
oe27572d350b5cd77df41b2e79ac2788716a58d26,5475721160b26f6ceaf8fb6f
oe27f8ad1f2ca44084db01ddd52d73da90e3f1b92,5469955f60b2913fb93ec4c4
oe28259dddcb9d4d7ea2dbf553ad109e96d6cb572,5469955f60b2913fb93ec4c4
oe282612d85a2117782f44d845ad8c9387ed5b4a1,5469955f60b2913fb93ec4c4
oe28561209d135758a49f68b46581b9e916ceaa62,5475721160b26f6ceaf8fb6f
oe28608a0200fec4c8efe4c7c395d5f38e9e96530,5469955f60b2913fb93ec4c4
oe288b228c5de011503da55bbec12faaa7d09bc08,5475721160b26f6ceaf8fb6f
oe2892e73a846849589525d0d84667f497a422735,5469c13760b24450cc224f64
oe28bbf9630de1535e74fd7c39f720cb9434fb2ba,545b27fd60b2f5ebb9e2c047
oe28dea2ce6cc8610620aabbd4a84fde792c85700,5475721160b26f6ceaf8fb6f
oe28ea07de74dfde6874dce136dd7f526f94f0e19,5469955f60b2913fb93ec4c4
oe28efbb11613f4ee0c08ecb33c02329500739b0d,545b27fd60b2f5ebb9e2c047
oe291bd7691073b2064e8d634327202f88099d1c2,5469c13760b24450cc224f64
oe29337ab692f9a1b21f6bb44dae18861335675cd,5475721160b26f6ceaf8fb6f
oe294aafff879b3173fa21220341e5ecaa923c44c,545b27fd60b2f5ebb9e2c047
oe296ba9816ec1b208b8d63195ea0b1ed66853c4d,5469955f60b2913fb93ec4c4
oe2a0b31596c66dff3f410bf326627f4b6d9e910b,545b27fd60b2f5ebb9e2c047
oe2a3bc4a2c8862a565a4cf1c9aa2479958ce6aa5,5475721160b26f6ceaf8fb6f
oe2a3e4de44580a7a90e2546490d12123f40d7a43,5469955f60b2913fb93ec4c4
oe2a5b768783a3dac881e4b4594a7e686dd910b31,5406b3f160b20f5c5abb511c
oe2aa3d7fd62d31b4998c2fb72823a3a8a55306f6,5469c13760b24450cc224f64
oe2ab012257fb3161139262586a35926d10377a31,5469955f60b2913fb93ec4c4
oe2aedb30c3bb59df254bcb72edd09485282d78a4,5469955f60b2913fb93ec4c4
oe2b805213c40ec8d5687a37960ea0a690e2ac40a,5475721160b26f6ceaf8fb6f
oe2ba8b12bac2bd66536642953c799bb992d526ea,5406b3f160b20f5c5abb511c
oe2be9df60baa167103467064639eced174fecad8,5469c13760b24450cc224f64
oe2bf88cef7457f3b985f96993e4ca86e8b7fcc47,5469955f60b2913fb93ec4c4
oe2bfdbe33957b8ff6f7fc53f6066846d3ad4e44d,5469955f60b2913fb93ec4c4
oe2c2b84c0f70576c7e36dff00b4d29a84947b2be,5475721160b26f6ceaf8fb6f
oe2cdfcfa567a6690eff743d7ff146bcde695de5d,5475721160b26f6ceaf8fb6f
oe2d04a34a6cde84f6dd2a99bb3fe52dc2e0c30a0,5469c13760b24450cc224f64
oe2d7f376e70f606952a5eff56046fa13a1a5f243,5406b40260b21a2299525fe8
oe2da22a9113b8ebfbbb4885320632697be90da9c,545b27fd60b2f5ebb9e2c047
oe2e20a3d14e212932632953506576acf2c1334eb,5469955f60b2913fb93ec4c4
oe2e381210050dbdc0a417c89fb9f26d53dbcaf5d,5469c13760b24450cc224f64
oe2ee39a47e9fc1c7579570896f3b065e80e658ff,5475721160b26f6ceaf8fb6f
oe2f970cd7104999b5c769098b6f9c3a33e8adfb7,5469955f60b2913fb93ec4c4
oe2fb94a936d407e9aefd82839cf0e3f230917f21,5469955f60b2913fb93ec4c4
oe2fda6c4e66f88ad22044b93e2b18a2cfa86778b,5469c13760b24450cc224f64
oe3033383724192042face902329d7e1ab5e50fdc,5475721160b26f6ceaf8fb6f
oe306e8f38f4701f1b094a3179bdef046982b4069,5475721160b26f6ceaf8fb6f
oe313935ff082f818a45d2c6df7228aa1ebe7ebbe,5469955f60b2913fb93ec4c4
oe3181e489b386f13d1f4b421cd86393440c47510,5475721160b26f6ceaf8fb6f
oe3189f485622a2c1e3e3ca87144c3926c9626995,5469955f60b2913fb93ec4c4
oe31b30e63047955cfb1fc193ae4041b2eb4b14d7,5469955f60b2913fb93ec4c4
oe31c80d7843a1cc156c7fcb8d6b4109ac97f58d6,5469959a60b2913fb93ef156
oe31e4c1c6e8052fb0f68a27c54b830791f2d894f,5469955f60b2913fb93ec4c4
oe31e5ba0029d56628c72b95dd9de57110c9a926c,5469955f60b2913fb93ec4c4
oe320421765335e70f909801a7d79fd1ff3233316,5469955f60b2913fb93ec4c4
oe32294075ab216a48fea90832e534f27a1062636,5475721160b26f6ceaf8fb6f
oe3242443f1c3955f1c40eeb259b3ca719de6bace,5469c13760b24450cc224f64
oe32444f869de9d8af772bfd4d361086996ecdea5,5469955f60b2913fb93ec4c4
oe32a3928510b4806a5a9f074f4a9515333f5a80a,5469c13760b24450cc224f64
oe32c1fba4cdc6f91b7bf87cd17722ebece63a4c2,5469955f60b2913fb93ec4c4
oe32fb13df5abe06f7f83277eb515c46c332666c6,5469955f60b2913fb93ec4c4
oe32fd50a9b44ca5d7c5f93418808c3e0542feeda,5469955f60b2913fb93ec4c4
oe335c8277a586df87fad7443328368d2131c728c,5475721160b26f6ceaf8fb6f
oe339bf986c811e3801ca31c9a9297ac647df7c80,5469955f60b2913fb93ec4c4
oe339d0df08f93d2217555b3678618e980aacc9e9,5475721160b26f6ceaf8fb6f
oe340bf66cd3435a5df20c66c151a625e0013989c,5469955f60b2913fb93ec4c4
oe342cd6db461111305789da81d9927fa70f9ebfd,5469c13760b24450cc224f64
oe3455bc17f9184dd06756b959b37c332d8c462bc,5475721160b26f6ceaf8fb6f
oe346539d41c4e0eff1e227ee483da9786fefd0fd,5469955f60b2913fb93ec4c4
oe347394bea16035ca34317dc16c25991156e16a1,5475721160b26f6ceaf8fb6f
oe349da95acf89d2c74b6f991d8f52b82ca95de9b,5475721160b26f6ceaf8fb6f
oe350371c408c04c2f3982f808306fdc01f2107bd,5475721160b26f6ceaf8fb6f
oe3518694751b0fcc198592fa6818404838a791a3,5469c13760b24450cc224f64
oe352c720663d27608ceb1db2b28ed1b3bd59accf,5469955f60b2913fb93ec4c4
oe352fea1f26941f631b06cb72ed507131c3cce9c,5469955f60b2913fb93ec4c4
oe35954564aee75376f83a92c9aaf42704d9cc568,5469955f60b2913fb93ec4c4
oe35a52c4f93e4f58f02a549f5bbe6bcbbf3433cc,5469955f60b2913fb93ec4c4
oe35dc3c42829ef2f2905baf6c27e9e121bdd2a69,5406b40260b21a2299525fe8
oe35eb7df9f7d0d77714845aa15d272c3c3e4e53d,5475721160b26f6ceaf8fb6f
oe36004799ebb9d26f11aacb0b03a479e4a205b96,5469955f60b2913fb93ec4c4
oe3633fa565fc800dc08a63da55fd6d5a0efdbba8,5469c13760b24450cc224f64
oe363c7dab15a246653d0d2cc28967627eaf38eb4,5475721160b26f6ceaf8fb6f
oe364a56d6e3165f0de9f2ee1af10938888bdbcfb,5469c13760b24450cc224f64
oe367115cb753fae86399c9a92851f2519528766e,5469955f60b2913fb93ec4c4
oe374165afe122cdde980c9b5227b95b6d1316c6d,5469955f60b2913fb93ec4c4
oe374ba7a554c990bedf59edffc015fb0b53a1da4,5469955f60b2913fb93ec4c4
oe3764d89f51259dcd3dda2508bd6788461b82212,5469955f60b2913fb93ec4c4
oe3777883a234fef02da90649692bbbee9c7c1d14,5469955f60b2913fb93ec4c4
oe37d8dd04d6bb8fc0d774ede0531db74b2aed895,5469955f60b2913fb93ec4c4
oe382299e23a3de96450ef04213233022ced3ead7,5469955f60b2913fb93ec4c4
oe386c116c5f62608efeecc5f0f28d4ada7830040,5469955f60b2913fb93ec4c4
oe38714676f63c4b7ccf2e80ce6a9c74b8b115527,5469955f60b2913fb93ec4c4
oe38a82f98daf025ee0b5247c7c35966c6b9b6a00,5469955f60b2913fb93ec4c4
oe3936693b1fbe5d4c4bd648e37d1519be2cabdd8,5469955f60b2913fb93ec4c4
oe397360fdd9d8a5408b76a2ed9efa3e7896c2918,5469955f60b2913fb93ec4c4
oe39bcb92caf09fe5a35877733b0ef603be1693ae,5469955f60b2913fb93ec4c4
oe39fb54fc1690da2625818bf8d1364a672ee6f7c,5469c13760b24450cc224f64
oe3a190782fde00163503ab15ea3ffc07ce1a5935,545b27fd60b2f5ebb9e2c047
oe3a6d868bee18a27e766555cdd4e9ecf713e1ade,5469955f60b2913fb93ec4c4
oe3acfad068137fbd935411a036ee6e23339a9a42,5475721160b26f6ceaf8fb6f
oe3ae8180a6cb8141c13806e27b08d3f8fc52f550,5469955f60b2913fb93ec4c4
oe3aedd5de93b7c7542c8109bc47adb8a3177b11d,5469955f60b2913fb93ec4c4
oe3b43c885dfc9f72749bd4a6f552af86420936d7,5475721160b26f6ceaf8fb6f
oe3c097d086d674e83504707db683d2e96f26b2a9,545b27fd60b2f5ebb9e2c047
oe3c431c40bdc4b5a6c1d03844323300c0b9befa6,5469955f60b2913fb93ec4c4
oe3c9b503a8bea4959aab392d73a85b8d98069fd7,5475721160b26f6ceaf8fb6f
oe3cffce486d44b69c5cd4505fc952f29d06e7762,5469c13760b24450cc224f64
oe3d68b26ac1c2bbea4be7d5945b0ebe5326686de,5469c13760b24450cc224f64
oe3daf17c5052d1add864111e01f7d12df8c458c4,5469955f60b2913fb93ec4c4
oe3e076dab6a99030345978f98cd978bcf60aed1b,5469955f60b2913fb93ec4c4
oe3e447e8e595fe51e2e46dd792db43f71ca57430,5469955f60b2913fb93ec4c4
oe3effc3529c5e90d30c485a482fab40a9cdd23de,5469955f60b2913fb93ec4c4
oe3f56bbad97b7eec11d7807db6e92c62d5914cd5,5469c13760b24450cc224f64
oe3fa475171fbee5fd9fce1437297bad6ef061b3e,5469955f60b2913fb93ec4c4
oe3fd498b2a4260863c0531ad7ac4c05cf56f7237,5469955f60b2913fb93ec4c4
oe40200ac699db23a15542fea89af449eedcb5298,5469955f60b2913fb93ec4c4
oe405f185f06d026025d809c272b5068c26f73a0e,5475721160b26f6ceaf8fb6f
oe40854ecf8c30bd41213110ca06b18b072ee6591,5475721160b26f6ceaf8fb6f
oe40d82254f2166377dca403d66986249ae7787c3,5469955f60b2913fb93ec4c4
oe40f282c0695f113cbfc198bfcee15ce3d992063,5475721160b26f6ceaf8fb6f
oe4112c332763eb2dc3bae1fc414dc26025680e47,5469955f60b2913fb93ec4c4
oe4125def7a791883fb8dab39c7a699a4a231707e,5469c13760b24450cc224f64
oe416fb1041f801015c3e95753e41931dcbba632c,5469955f60b2913fb93ec4c4
oe421a9f5b68f48e2093be91d1e7f85a9d4c09314,5469955f60b2913fb93ec4c4
oe4237b09ef0ecea07b55749dc09d00b882c04988,5469955f60b2913fb93ec4c4
oe42978e432551619ed9d48785fe120a76b62ec92,5469955f60b2913fb93ec4c4
oe42bba49ff8c0ac0c1fe68b0501b2d999eabf275,5469955f60b2913fb93ec4c4
oe42c8f14fa822bf5f975f1bb459f302d4429463b,"5469c13760b24450cc224f64,5469955f60b2913fb93ec4c4"
oe42f8e3f1aaf7a9ce1a830efd1017bd96d3345ee,5469955f60b2913fb93ec4c4
oe4370024485ea17e597f536a4437dc53d8d6fed4,5469955f60b2913fb93ec4c4
oe43b395ccd814dfafaeb040fe2d905bf01b68054,5469955f60b2913fb93ec4c4
oe43bb93661a8138d39f4156331e72d414cb9c7c4,5469955f60b2913fb93ec4c4
oe44127dfe4c5abb0544096604770e654b39c63ec,5469955f60b2913fb93ec4c4
oe44d5cd57daa626425f07077378d73670edc99cf,5469955f60b2913fb93ec4c4
oe463d3c041c948a50f21be495f231218c46f2aa2,5469c13760b24450cc224f64
oe4658152dc3dcdd6655561526ef55d29bf4023d3,5469c13760b24450cc224f64
oe470b03d85f466513b5d3a7fd506382e462785cb,5469c13760b24450cc224f64
oe47279f6cf76fb76e442c6341b4324f22dbcdf29,5469955f60b2913fb93ec4c4
oe4728b3cc7e171c813b30386f6be26dc8eefd57d,5469955f60b2913fb93ec4c4
oe47645126bbd70a70c93348a7bdb6d96472bd61b,5469955f60b2913fb93ec4c4
oe4786dc48c2050682477051e8a4092ddad5e8036,5475721160b26f6ceaf8fb6f
oe47b10dc6f30863ed99fe9ffb282fa0d30ebf0ec,5469955f60b2913fb93ec4c4
oe47b8eb57239a000e05a2e157fae3325e33f8b8e,5469955f60b2913fb93ec4c4
oe47e08e3bbb01f071dc2469db0db94dfb0734138,5406b40260b21a2299525fe8
oe483a2e1dc4f1a2702beb644c9ff642cd5111711,5469955f60b2913fb93ec4c4
oe487110fd8d8678ef19dc79af51c7eeb996d3ba0,5469955f60b2913fb93ec4c4
oe48be32ef55c981f37d93e135a8b59c9870c1cc5,5475721160b26f6ceaf8fb6f
oe48dee3f8d7a8cf1ae8530d81b775934056e069b,5469955f60b2913fb93ec4c4
oe48f4dfeab5e6b310b0e9f85bb0ff09c08acabc5,5469955f60b2913fb93ec4c4
oe4950eab486d261e680954fb5e0789ea049c2233,5469c13760b24450cc224f64
oe4974c7f02f385ae05c4bf7ffc3d7f61487aee42,5469955f60b2913fb93ec4c4
oe498fb92f5bd8de944e9cf66bc75e269ec892ae2,5475721160b26f6ceaf8fb6f
oe49a014f993816515e4ad5829d87056d1d8d95c4,5475721160b26f6ceaf8fb6f
oe49c0a57dcc339b2bca288c12bd9fad8fd108523,545b27fd60b2f5ebb9e2c047
oe4a2cf40f3b0c930c0553a02965bb1f47c4c0c04,5475721160b26f6ceaf8fb6f
oe4a39a9ae9e93c3d2dff8292577ad1cd83df12b0,5469955f60b2913fb93ec4c4
oe4a497575c791f0174ef58670084cb8fc9a02aaf,5469955f60b2913fb93ec4c4
oe4a68457be078d4bdcf0e9394b9ce907ead3e82c,5469c13760b24450cc224f64
oe4a795d34389c52a738e9a4942c57658d4ecb8a5,5469c13760b24450cc224f64
oe4a9504c633d05bba8e9dafc2c595db0528eea80,5469955f60b2913fb93ec4c4
oe4b04b9ac035523236a929214c5c047148abb8cb,5469c13760b24450cc224f64
oe4b42a6a58b2f0ba3bb13ac358a80d921b424f02,5469c13760b24450cc224f64
oe4b56255b4b317fca6d7b286adaed18047b82f55,5469955f60b2913fb93ec4c4
oe4b739baec539b86c48c4bb889ef49b6fc803c16,5469955f60b2913fb93ec4c4
oe4ba8c26f25fa283db99b8b6dbc901ce8de431d1,5475721160b26f6ceaf8fb6f
oe4bc887e8d999d5b9684fe559a6b145f529c1d46,5469955f60b2913fb93ec4c4
oe4c663d3faa2b2c7d7ca410f5057ba6ce7a2a066,5469955f60b2913fb93ec4c4
oe4c92232f66cfcf3315afe10d7a6843678e68684,545b27fd60b2f5ebb9e2c047
oe4c99fade5d943a2b0116df37ff081c4b6a6e2c1,5469c13760b24450cc224f64
oe4cb131e59b3a939cf546850a6415bd9101048e0,5469959a60b2913fb93ef156
oe4cb1b7ba53b58606a7f203070cb2884e6123558,5469955f60b2913fb93ec4c4
oe4d22e570be1ef93d9265e9243be3e83ab8f5cb5,5469c13760b24450cc224f64
oe4d2e5379ca72c541d3fc19669e75269274eaadc,5469c13760b24450cc224f64
oe4d8bba6eea79b836de5159d0f3bcac6a98447cb,5475721160b26f6ceaf8fb6f
oe4de259ef3e577ae0344d5b8244076c1ff2c0730,5475721160b26f6ceaf8fb6f
oe4de6e9bdcf7550170a02c193f66b0a45137ebac,5475721160b26f6ceaf8fb6f
oe4df6929529fcb5c702551044602c67d815b963c,5475721160b26f6ceaf8fb6f
oe4e296ce21d89e4dd32881a3de6dda5cae3b0145,5469955f60b2913fb93ec4c4
oe4e6098760c7073236090077e61649b675cdf07c,5469955f60b2913fb93ec4c4
oe4e8d0b33018704392578f8817726a704ce9e454,545b27fd60b2f5ebb9e2c047
oe4ea20eb95d360d308e7d8aa6fae3d8439159ad7,5469955f60b2913fb93ec4c4
oe4ea54ccd950ac231fd51e945e26c00c384f0564,5475721160b26f6ceaf8fb6f
oe4f447d008ca11fa4677ff90824e246e3b2a5a2a,5469955f60b2913fb93ec4c4
oe4f6046f5704f198feea0b0ae82b42ce2f73b7ba,5469955f60b2913fb93ec4c4
oe4f668cd82b2395437649aac3ce633e6dd5cea41,5475721160b26f6ceaf8fb6f
oe4f6b0b9e64b6c8ddbdcc10b25388444e4072912,5475721160b26f6ceaf8fb6f
oe4fe7581b5d943665772922f74e126901f6c571d,5475721160b26f6ceaf8fb6f
oe5061e346215d0ace18e42679f5bf8b8a793c22a,5469955f60b2913fb93ec4c4
oe513273cd01f28c2a47d0c5e339a3e568cb74395,5469955f60b2913fb93ec4c4
oe514d21f158ebe640ad03cbb4d821c62d74d62ba,5469955f60b2913fb93ec4c4
oe517e2653f1523bddf7358d306ae0c4c22cc0661,5469955f60b2913fb93ec4c4
oe5209856aa29ccbdc8ed6c6c213785479eaa5153,5475721160b26f6ceaf8fb6f
oe529eee7ec27531fb86845cf3c5ea9b7979891e3,5475721160b26f6ceaf8fb6f
oe5373e561d159cdd07bf16813670d3f817bf4968,5475721160b26f6ceaf8fb6f
oe539139c6ee8d021ada43950b94e8c22f6a9bc18,5469c13760b24450cc224f64
oe5396d566399743b50846ef9bb25037c79627b17,5469955f60b2913fb93ec4c4
oe54923cfd03a0bbeef85183a59ad64bcf58c5435,5469955f60b2913fb93ec4c4
oe54abc7814939632a4de8682ba338a790f983b92,5475721160b26f6ceaf8fb6f
oe54d9bcac6e6625b3c3e406ff97e8b68b9e6e168,5469955f60b2913fb93ec4c4
oe55121bf964fd4b09a3c80edf97a43eeab1f881c,545b27fd60b2f5ebb9e2c047
oe55246bf64fb35367c877691445d960e22232c71,5475721160b26f6ceaf8fb6f
oe5532f7acfce1f3b8b06588971782d0369f836ac,5475721160b26f6ceaf8fb6f
oe5572d0a7c7a3f8ef09351f4da5745c08d379d4f,5469955f60b2913fb93ec4c4
